Cluster,tenure,MonthlyCharges,TotalCharges,R_Score,F_Score,M_Score,RFM_Total
3,19,19.9,367.55,0.05,8,19.9,1.10646783625731
1,42,95.05,3944.5,0.023255813953488372,5,95.05,1.379232422140623
1,66,90.05,5965.95,0.014925373134328358,8,90.05,1.6621300514969013
1,33,109.9,3694.7,0.029411764705882353,8,109.9,1.8437743378052975
0,34,73.95,2524.45,0.02857142857142857,3,73.95,0.984641604010025
0,33,54.6,1803.7,0.029411764705882353,5,54.6,1.0447567939456484
3,23,20.05,415.1,0.041666666666666664,8,20.05,1.0993976608187133
3,32,19.75,624.15,0.030303030303030304,8,19.75,1.0855077086656033
3,11,20.05,237.7,0.08333333333333333,8,20.05,1.1410643274853802
1,69,99.45,7007.6,0.014285714285714285,6,99.45,1.5184260651629073
0,68,55.9,3848.8,0.014492753623188406,3,55.9,0.8185629290617848
3,20,19.7,419.4,0.047619047619047616,8,19.7,1.1024026733500418
3,72,19.8,1468.75,0.0136986301369863,8,19.8,1.0693243611311383
1,60,95.4,5812.0,0.01639344262295082,6,95.4,1.486428530342249
1,32,93.95,2861.45,0.030303030303030304,5,93.95,1.3770164805954281
2,1,19.9,19.9,0.5,8,19.9,1.55646783625731
2,1,19.6,19.6,0.5,8,19.6,1.5539415204678362
2,3,81.35,233.7,0.25,4,81.35,1.3794970760233918
3,46,24.45,1066.15,0.02127659574468085,9,24.45,1.2271713325867861
0,29,74.95,2149.05,0.03333333333333333,3,74.95,0.9978245614035088
1,51,87.35,4473.0,0.019230769230769232,6,87.35,1.421476383265857
0,48,70.65,3545.05,0.02040816326530612,2,70.65,0.837577753908581
0,16,73.25,1195.75,0.058823529411764705,3,73.25,1.0089989680082558
1,70,98.7,6858.9,0.014084507042253521,7,98.7,1.6230201795568733
3,40,24.8,1024.7,0.024390243902439025,9,24.8,1.233232349165597
0,22,83.3,1845.9,0.043478260869565216,4,83.3,1.1893963895245359
2,1,75.3,75.3,0.5,3,75.3,1.467438596491228
3,5,24.3,132.25,0.16666666666666666,9,24.3,1.3712982456140352
0,7,69.85,515.45,0.125,2,69.85,0.9354327485380116
1,29,100.55,2830.45,0.03333333333333333,7,100.55,1.6578479532163741
3,44,25.7,1110.5,0.022222222222222223,9,25.7,1.238643274853801
0,10,40.7,449.3,0.09090909090909091,4,40.7,0.8780903774587985
0,55,51.65,2838.55,0.017857142857142856,2,51.65,0.6750267335004176
1,52,105.1,5376.4,0.018867924528301886,7,105.1,1.681698333885027
0,10,85.95,858.6,0.09090909090909091,4,85.95,1.259143009037746
0,18,75.6,1395.05,0.05263157894736842,3,75.6,1.02259649122807
0,68,58.25,3975.7,0.014492753623188406,4,58.25,0.9494635138571066
3,61,19.4,1182.55,0.016129032258064516,8,19.4,1.068386342199585
1,72,65.2,4784.45,0.0136986301369863,7,65.2,1.3405290394937115
2,2,53.45,119.5,0.3333333333333333,3,53.45,1.1167719298245613
0,12,45.4,518.9,0.07692307692307693,1,45.4,0.5703499775078722
3,41,19.75,899.45,0.023809523809523808,8,19.75,1.079014202172097
0,26,44.45,1183.8,0.037037037037037035,4,44.45,0.8557972709551657
3,36,20.85,720.05,0.02702702702702703,8,20.85,1.0914948632843369
1,72,114.05,8468.2,0.0136986301369863,9,114.05,1.9741196827685652
1,35,89.85,3161.2,0.027777777777777776,5,89.85,1.3399649122807018
2,1,55.05,55.05,0.5,3,55.05,1.2969122807017543
1,16,112.95,1882.55,0.058823529411764705,8,112.95,1.8988703130374955
1,49,101.55,5070.4,0.02,6,101.55,1.5418245614035087
1,54,114.65,6049.5,0.01818181818181818,9,114.65,1.9836555023923443
0,18,64.8,1166.7,0.05263157894736842,4,64.8,1.0427602339181286
0,36,80.4,2937.65,0.02702702702702703,3,80.4,1.0374129919393078
1,60,105.9,6396.45,0.01639344262295082,7,105.9,1.6859606940849392
2,1,69.55,69.55,0.5,2,69.55,1.307906432748538
3,52,25.05,1270.25,0.018867924528301886,9,25.05,1.2298152929493544
0,8,94.75,759.55,0.1111111111111111,5,94.75,1.464561403508772
1,72,105.5,7611.55,0.0136986301369863,7,105.5,1.679897460546343
3,64,24.7,1642.75,0.015384615384615385,9,24.7,1.2233846153846153
0,22,69.75,1545.4,0.043478260869565216,5,69.75,1.1864022374777523
1,60,60.2,3582.4,0.01639344262295082,6,60.2,1.1900074777106702
0,28,81.05,2227.1,0.034482758620689655,3,81.05,1.0503424077434966
3,61,24.4,1417.9,0.016129032258064516,9,24.4,1.2216027164685908
1,24,104.15,2494.65,0.04,7,104.15,1.6948304093567252
1,28,92.9,2768.35,0.034482758620689655,6,92.9,1.4834652147610405
1,30,80.8,2369.3,0.03225806451612903,6,80.8,1.3793457838143746
3,2,20.0,38.0,0.3333333333333333,8,20.0,1.3906432748538011
2,1,75.1,75.1,0.5,3,75.1,1.465754385964912
3,6,19.65,100.9,0.14285714285714285,8,19.65,1.1972197159565579
0,24,69.45,1614.05,0.04,4,69.45,1.0692865497076023
2,4,101.15,385.9,0.2,6,101.15,1.7184561403508773
1,7,99.8,673.25,0.125,6,99.8,1.6320877192982457
1,72,116.05,8404.9,0.0136986301369863,9,116.05,1.9909617880317232
0,70,40.05,2799.75,0.014084507042253521,3,40.05,0.6846809982703237
1,64,102.1,6538.45,0.015384615384615385,7,102.1,1.6529518668466037
1,72,89.7,6588.95,0.0136986301369863,5,89.7,1.3246226067451734
3,44,19.9,868.1,0.022222222222222223,8,19.9,1.0786900584795323
0,13,55.95,734.35,0.07142857142857142,2,55.95,0.7648086883876357
3,17,20.65,330.6,0.05555555555555555,8,20.65,1.1183391812865497
2,1,55.0,55.0,0.5,2,55.0,1.1853801169590643
0,9,70.05,564.4,0.1,4,70.05,1.1343391812865495
0,24,53.6,1315.35,0.04,3,53.6,0.8247017543859649
2,1,74.7,74.7,0.5,3,74.7,1.4623859649122806
0,24,80.25,1861.5,0.04,4,80.25,1.160233918128655
0,35,76.05,2747.2,0.027777777777777776,5,76.05,1.2237543859649123
0,7,75.7,554.05,0.125,6,75.7,1.429140350877193
0,5,96.1,453.4,0.16666666666666666,5,96.1,1.531485380116959
0,15,69.0,994.8,0.0625,2,69.0,0.8657748538011696
3,11,19.65,225.75,0.08333333333333333,8,19.65,1.1376959064327485
0,48,45.3,2145.0,0.02040816326530612,4,45.3,0.8463262919202769
0,20,81.45,1671.6,0.047619047619047616,3,81.45,1.0668471177944863
1,72,108.5,8003.8,0.0136986301369863,8,108.5,1.816271729552191
0,8,83.55,680.05,0.1111111111111111,4,83.55,1.2591345029239767
1,72,84.5,6130.85,0.0136986301369863,4,84.5,1.1697220219498519
1,15,100.15,1415.0,0.0625,6,100.15,1.5725350877192983
1,72,88.6,6201.95,0.0136986301369863,7,88.6,1.5375816710726586
2,0,52.55,1397.475,1.0,5,52.55,1.9980818713450292
2,1,74.35,74.35,0.5,3,74.35,1.459438596491228
1,63,104.8,6597.25,0.015625,7,104.8,1.6759290935672515
2,2,59.0,114.15,0.3333333333333333,3,59.0,1.1635087719298245
2,2,74.4,139.4,0.3333333333333333,3,74.4,1.2931929824561403
0,61,64.05,3902.6,0.016129032258064516,4,64.05,0.9999418977551405
2,1,20.4,20.4,0.5,8,20.4,1.5606783625730993
0,22,43.75,903.6,0.043478260869565216,4,43.75,0.8563437579455886
0,28,60.9,1785.65,0.034482758620689655,4,60.9,0.9917693083282919
3,70,19.8,1397.65,0.014084507042253521,8,19.8,1.0697102380364054
0,5,28.45,131.05,0.16666666666666666,2,28.45,0.62846783625731
1,12,99.7,1238.45,0.07692307692307693,7,99.7,1.6942798020692758
1,34,116.25,3899.05,0.02857142857142857,9,116.25,2.007518796992481
1,71,80.7,5676.0,0.013888888888888888,4,80.7,1.1379122807017543
0,70,65.2,4543.15,0.014084507042253521,4,65.2,1.0075815830656452
1,52,84.05,4326.8,0.018867924528301886,5,84.05,1.282212953768068
1,69,79.45,5502.55,0.014285714285714285,7,79.45,1.4611161236424395
1,20,94.1,1782.4,0.047619047619047616,6,94.1,1.506706766917293
0,11,78.0,851.8,0.08333333333333333,4,78.0,1.1846198830409356
2,2,94.2,167.5,0.3333333333333333,5,94.2,1.6821520467836257
0,6,80.5,502.85,0.14285714285714285,4,80.5,1.2651963241436923
2,1,19.85,19.85,0.5,8,19.85,1.556046783625731
1,20,94.3,1818.3,0.047619047619047616,6,94.3,1.508390977443609
1,61,106.45,6300.15,0.016129032258064516,7,106.45,1.6903278626674214
0,5,74.35,334.8,0.16666666666666666,3,74.35,1.1261052631578947
1,56,105.45,5916.95,0.017543859649122806,7,105.45,1.6833216374269004
1,30,95.0,2852.4,0.03225806451612903,7,95.0,1.610035842293907
1,40,104.8,4131.95,0.024390243902439025,7,104.8,1.6846943374696906
0,28,54.3,1546.3,0.034482758620689655,3,54.3,0.8250792498487598
0,5,70.05,302.6,0.16666666666666666,2,70.05,0.9787836257309941
0,27,75.2,1929.35,0.03571428571428571,3,75.2,1.0023107769423558
3,12,20.05,265.45,0.07692307692307693,8,20.05,1.1346540710751236
1,67,105.4,6989.45,0.014705882352941176,7,105.4,1.68006260749914
0,29,51.6,1442.0,0.03333333333333333,2,51.6,0.6900818713450292
1,55,85.5,4713.4,0.017857142857142856,4,85.5,1.1823015873015872
0,23,75.6,1758.6,0.041666666666666664,3,75.6,1.0116315789473682
1,34,100.05,3480.0,0.02857142857142857,6,100.05,1.537764411027569
1,52,91.25,4738.3,0.018867924528301886,5,91.25,1.3428445327154364
1,72,115.75,8399.15,0.0136986301369863,9,115.75,1.9884354722422495
1,58,94.7,5430.35,0.01694915254237288,6,94.7,1.481089503419566
3,35,19.6,686.95,0.027777777777777776,8,19.6,1.081719298245614
1,56,99.9,5706.3,0.017543859649122806,7,99.9,1.6365847953216375
3,24,21.1,490.65,0.04,8,21.1,1.1065730994152048
3,70,20.05,1360.25,0.014084507042253521,8,20.05,1.0718155011943002
2,2,79.95,174.45,0.3333333333333333,3,79.95,1.3399298245614035
1,68,107.15,7379.8,0.014492753623188406,7,107.15,1.6945863208746506
2,1,85.0,85.0,0.5,4,85.0,1.660233918128655
0,12,89.55,1021.75,0.07692307692307693,5,89.55,1.386583895636527
1,63,81.55,5029.05,0.015625,4,81.55,1.1468062865497075
0,33,58.45,1955.4,0.029411764705882353,4,58.45,0.9660667354661163
1,69,95.65,6744.2,0.014285714285714285,5,95.65,1.3753149540517962
1,60,80.6,4946.7,0.01639344262295082,6,80.6,1.3617969513948807
1,72,113.1,8248.5,0.0136986301369863,9,113.1,1.9661196827685652
0,11,58.95,601.6,0.08333333333333333,3,58.95,0.9130877192982456
2,1,19.55,19.55,0.5,8,19.55,1.5535204678362573
0,10,86.05,834.1,0.09090909090909091,4,86.05,1.2599851143009038
0,13,45.55,597.0,0.07142857142857142,4,45.55,0.8994519632414368
0,34,78.95,2647.2,0.02857142857142857,3,78.95,1.0267468671679199
0,39,86.3,3266.0,0.025,4,86.3,1.1961812865497077
1,65,105.05,6744.25,0.015151515151515152,7,105.05,1.6775608718766613
1,50,101.9,5265.5,0.0196078431372549,7,101.9,1.6554908840729277
3,15,19.75,311.6,0.0625,8,19.75,1.117704678362573
1,72,110.3,7966.9,0.0136986301369863,8,110.3,1.831429624289033
1,72,115.6,8220.4,0.0136986301369863,9,115.6,1.9871723143475126
3,55,19.35,1153.25,0.017857142857142856,8,19.35,1.0696934001670844
3,23,25.6,514.75,0.041666666666666664,9,25.6,1.2572456140350878
0,32,80.35,2596.15,0.030303030303030304,4,80.35,1.1513790536948432
0,56,68.75,3808.0,0.017543859649122806,5,68.75,1.152046783625731
2,1,19.9,19.9,0.5,8,19.9,1.55646783625731
0,38,70.6,2708.2,0.02564102564102564,5,70.6,1.175722896986055
0,11,70.2,760.05,0.08333333333333333,2,70.2,0.8967134502923977
2,1,49.3,49.3,0.5,2,49.3,1.1373801169590643
1,56,107.25,6033.3,0.017543859649122806,7,107.25,1.6984795321637427
3,3,23.6,89.05,0.25,9,23.6,1.448736842105263
0,7,69.7,516.15,0.125,4,69.7,1.156391812865497
1,59,99.5,5861.75,0.016666666666666666,6,99.5,1.5212280701754386
0,7,64.3,445.95,0.125,4,64.3,1.1109181286549707
1,71,70.85,4973.4,0.013888888888888888,5,70.85,1.1660760233918128
1,15,101.9,1667.25,0.0625,6,101.9,1.5872719298245614
1,71,73.5,5357.75,0.013888888888888888,6,73.5,1.299502923976608
1,35,100.25,3527.6,0.027777777777777776,6,100.25,1.538654970760234
0,11,40.4,422.6,0.08333333333333333,4,40.4,0.8679883040935672
3,60,19.25,1103.25,0.01639344262295082,8,19.25,1.0673875946697344
0,47,59.6,2754.0,0.020833333333333332,4,59.6,0.9671725146198831
0,11,64.9,697.25,0.08333333333333333,4,64.9,1.0743040935672514
1,56,100.3,5614.45,0.017543859649122806,6,100.3,1.5288421052631578
1,28,110.85,3204.4,0.034482758620689655,8,110.85,1.8568453317201046
1,61,81.05,4747.65,0.016129032258064516,6,81.05,1.365322014714205
1,31,98.05,3082.1,0.03125,6,98.05,1.5236008771929823
0,9,70.5,597.9,0.1,2,70.5,0.915906432748538
1,35,94.55,3365.4,0.027777777777777776,6,94.55,1.490654970760234
3,2,19.65,38.8,0.3333333333333333,8,19.65,1.3876959064327483
3,12,19.0,233.55,0.07692307692307693,8,19.0,1.1258119658119656
2,1,75.3,75.3,0.5,3,75.3,1.467438596491228
2,4,89.2,346.2,0.2,5,89.2,1.5067134502923976
2,1,19.0,19.0,0.5,8,19.0,1.5488888888888888
3,3,20.0,61.7,0.25,8,20.0,1.3073099415204679
2,1,85.7,85.7,0.5,4,85.7,1.6661286549707603
0,52,63.25,3342.45,0.018867924528301886,4,63.25,0.9959439479201148
3,5,20.1,85.1,0.16666666666666666,8,20.1,1.2248187134502924
1,72,99.15,7422.1,0.0136986301369863,7,99.15,1.6264237763358167
1,71,90.4,6668.05,0.013888888888888888,8,90.4,1.6640409356725145
1,72,111.9,8071.05,0.0136986301369863,8,111.9,1.8449033084995594
3,46,24.9,1174.8,0.02127659574468085,9,24.9,1.2309608062709965
1,63,83.5,5435.0,0.015625,7,83.5,1.4965606725146199
0,30,84.3,2438.6,0.03225806451612903,5,84.3,1.2977083569137897
2,1,45.6,45.6,0.5,1,45.6,0.9951111111111112
0,12,61.65,713.75,0.07692307692307693,5,61.65,1.1516365272154745
0,16,54.85,916.15,0.058823529411764705,6,54.85,1.1873849329205366
0,4,65.55,237.2,0.2,4,65.55,1.1964444444444444
1,51,90.35,4614.55,0.019230769230769232,5,90.35,1.3356284300494827
3,65,20.4,1414.45,0.015151515151515152,8,20.4,1.0758298777246145
0,16,74.55,1170.5,0.058823529411764705,3,74.55,1.0199463364293084
3,2,19.95,47.7,0.3333333333333333,8,19.95,1.390222222222222
0,66,74.25,4859.25,0.014925373134328358,3,74.25,0.9735218643623985
1,46,108.65,4903.2,0.02127659574468085,8,108.65,1.8251128530546223
1,32,109.55,3608.0,0.030303030303030304,8,109.55,1.8417182349813928
1,72,86.65,6094.25,0.0136986301369863,7,86.65,1.5211606184410797
1,38,81.0,3084.9,0.02564102564102564,6,81.0,1.374412955465587
0,51,47.85,2356.75,0.019230769230769232,2,47.85,0.6444003598740441
1,72,114.55,8306.05,0.0136986301369863,9,114.55,1.9783302090843549
1,65,105.25,6786.4,0.015151515151515152,7,105.25,1.6792450824029772
0,9,29.95,248.95,0.1,2,29.95,0.5744327485380116
0,9,65.0,663.05,0.1,5,65.0,1.2029239766081872
3,66,20.55,1357.1,0.014925373134328358,8,20.55,1.0768668936021646
1,44,109.8,4860.35,0.022222222222222223,8,109.8,1.8357426900584795
0,50,69.5,3418.2,0.0196078431372549,5,69.5,1.1604265565875473
0,15,48.85,631.4,0.0625,2,48.85,0.6960906432748538
0,8,25.25,186.3,0.1111111111111111,1,25.25,0.4348538011695906
1,66,102.85,6976.75,0.014925373134328358,7,102.85,1.658808414070001
1,57,87.55,4884.85,0.017241379310344827,6,87.55,1.4211712038717483
0,7,78.55,522.95,0.125,4,78.55,1.2309181286549706
0,10,34.55,362.6,0.09090909090909091,2,34.55,0.6040786815523658
1,62,92.05,5755.8,0.015873015873015872,6,92.05,1.4576975772765246
0,40,85.05,3355.65,0.024390243902439025,4,85.05,1.1850452146626729
3,20,19.7,406.95,0.047619047619047616,8,19.7,1.1024026733500418
3,7,20.0,137.6,0.125,8,20.0,1.1823099415204679
1,25,95.15,2395.7,0.038461538461538464,5,95.15,1.395280251911831
0,23,84.25,1968.1,0.041666666666666664,5,84.25,1.3066959064327486
1,66,104.6,6819.45,0.014925373134328358,7,104.6,1.673545256175264
1,72,111.65,7943.45,0.0136986301369863,8,111.65,1.8427980453416648
1,49,90.05,4547.25,0.02,5,90.05,1.3338713450292397
1,43,110.75,4687.9,0.022727272727272728,8,110.75,1.8442477405635298
0,46,55.0,2473.95,0.02127659574468085,3,55.0,0.8177678238148562
1,72,89.85,6562.9,0.0136986301369863,8,89.85,1.6592190979732435
3,10,20.35,176.3,0.09090909090909091,8,20.35,1.1511664008506113
0,40,54.55,2236.2,0.024390243902439025,5,54.55,1.0393142205106263
1,65,105.5,6985.65,0.015151515151515152,7,105.5,1.681350345560872
1,31,99.45,3109.9,0.03125,6,99.45,1.535390350877193
1,68,70.9,4911.35,0.014492753623188406,6,70.9,1.2782120518688025
1,56,104.55,5794.65,0.017543859649122806,7,104.55,1.6757426900584793
0,10,85.25,855.3,0.09090909090909091,4,85.25,1.2532482721956406
3,68,25.4,1620.2,0.014492753623188406,9,25.4,1.2283874904652938
0,43,56.15,2499.3,0.022727272727272728,2,56.15,0.7177916002126529
2,1,89.55,89.55,0.5,4,89.55,1.6985497076023393
1,49,89.85,4287.2,0.02,5,89.85,1.332187134502924
3,15,25.25,394.85,0.0625,9,25.25,1.2751315789473685
0,20,94.55,1899.65,0.047619047619047616,5,94.55,1.3993851294903927
2,1,45.7,45.7,0.5,1,45.7,0.995953216374269
0,50,69.65,3442.15,0.0196078431372549,5,69.65,1.1616897144822844
2,2,89.5,161.5,0.3333333333333333,5,89.5,1.6425730994152046
0,24,70.0,1732.6,0.04,2,70.0,0.8516959064327485
0,3,69.55,222.3,0.25,2,69.55,1.057906432748538
2,1,74.6,74.6,0.5,3,74.6,1.4615438596491228
3,35,20.1,655.3,0.027777777777777776,8,20.1,1.0859298245614035
3,17,24.8,475.25,0.05555555555555555,9,24.8,1.2643976608187135
3,8,19.65,164.3,0.1111111111111111,8,19.65,1.1654736842105262
0,10,95.1,865.1,0.09090909090909091,5,95.1,1.4473067517278042
1,68,88.85,6132.7,0.014492753623188406,8,88.85,1.6515921688278667
1,45,78.8,3597.5,0.021739130434782608,6,78.8,1.3519847444698703
3,2,19.85,35.9,0.3333333333333333,8,19.85,1.3893801169590643
3,37,20.35,697.65,0.02631578947368421,8,20.35,1.0865730994152045
0,4,24.25,96.05,0.2,1,24.25,0.5153216374269006
0,10,45.25,428.7,0.09090909090909091,1,45.25,0.5830728335991494
2,1,20.05,20.05,0.5,8,20.05,1.5577309941520467
1,65,69.55,4459.15,0.015151515151515152,5,69.55,1.1563912812333865
3,57,19.5,1167.6,0.017241379310344827,8,19.5,1.0703407945150232
2,3,74.75,238.1,0.25,3,74.75,1.2128070175438594
2,2,69.65,145.15,0.3333333333333333,2,69.65,1.1420818713450294
0,49,30.2,1453.1,0.02,2,30.2,0.4965380116959064
0,4,45.65,191.05,0.2,1,45.65,0.6955321637426901
1,70,57.8,4039.3,0.014084507042253521,6,57.8,1.1674880158141834
3,53,19.85,1039.45,0.018518518518518517,8,19.85,1.0745653021442494
3,53,25.55,1336.1,0.018518518518518517,9,25.55,1.2336764132553606
2,1,75.05,75.05,0.5,3,75.05,1.4653333333333332
3,22,24.85,493.4,0.043478260869565216,9,24.85,1.252741418764302
0,52,49.15,2550.9,0.018867924528301886,4,49.15,0.8772071058148516
1,65,110.35,7246.15,0.015151515151515152,8,110.35,1.8333035619351408
3,48,24.55,1203.95,0.02040816326530612,9,24.55,1.2271450053705693
2,2,34.7,62.25,0.3333333333333333,2,34.7,0.8477660818713451
2,3,107.95,313.6,0.25,7,107.95,1.936830409356725
0,45,81.4,3775.85,0.021739130434782608,4,81.4,1.1516572590897534
2,1,80.0,80.0,0.5,3,80.0,1.5070175438596491
1,61,73.8,4616.05,0.016129032258064516,5,73.8,1.1931582720241463
2,3,64.4,195.65,0.25,4,64.4,1.2367602339181287
1,40,103.75,4188.4,0.024390243902439025,7,103.75,1.6758522322065326
2,1,71.1,71.1,0.5,2,71.1,1.3209590643274853
2,1,49.9,49.9,0.5,2,49.9,1.1424327485380117
3,51,24.6,1266.4,0.019230769230769232,9,24.6,1.2263886639676114
2,2,49.25,91.1,0.3333333333333333,2,49.25,0.9702923976608188
0,52,30.1,1623.4,0.018867924528301886,2,30.1,0.49456383096105044
1,51,83.4,4149.45,0.019230769230769232,4,83.4,1.1659910031488978
2,1,20.45,20.45,0.5,8,20.45,1.5610994152046782
0,31,75.25,2344.5,0.03125,6,75.25,1.3316008771929824
3,47,20.55,1013.05,0.020833333333333332,8,20.55,1.0827748538011697
2,3,75.1,270.7,0.25,3,75.1,1.215754385964912
3,22,20.05,417.0,0.043478260869565216,8,20.05,1.101209255021612
2,1,20.65,20.65,0.5,8,20.65,1.5627836257309942
1,72,85.15,6316.2,0.0136986301369863,7,85.15,1.5085290394937114
0,3,50.15,168.15,0.25,2,50.15,0.8945380116959064
1,47,84.95,4018.05,0.020833333333333332,4,84.95,1.1806461988304093
1,72,66.5,4811.6,0.0136986301369863,5,66.5,1.129254185692542
0,66,63.3,4189.7,0.014925373134328358,4,63.3,0.99242244915772
0,35,83.15,2848.45,0.027777777777777776,4,83.15,1.1724327485380117
0,29,84.9,2516.2,0.03333333333333333,4,84.9,1.1927251461988304
3,2,20.55,33.6,0.3333333333333333,8,20.55,1.3952748538011694
0,4,49.25,208.45,0.2,2,49.25,0.8369590643274853
0,25,79.85,2015.35,0.038461538461538464,4,79.85,1.1553270355375618
0,65,59.6,3739.8,0.015151515151515152,4,59.6,0.9614906964380648
1,27,104.65,2964.0,0.03571428571428571,7,104.65,1.6947552213868002
0,29,75.3,2263.4,0.03333333333333333,3,75.3,1.0007719298245614
0,29,80.1,2211.8,0.03333333333333333,6,80.1,1.3745263157894736
2,1,19.55,19.55,0.5,8,19.55,1.5535204678362573
0,20,81.0,1683.7,0.047619047619047616,4,81.0,1.1741687552213869
3,58,24.7,1519.0,0.01694915254237288,9,24.7,1.2249491525423728
0,14,86.0,1164.05,0.06666666666666667,5,86.0,1.3464327485380116
3,72,25.4,1710.9,0.0136986301369863,9,25.4,1.2275933669790917
1,46,89.15,4245.55,0.02127659574468085,5,89.15,1.3275689934054997
1,71,58.25,4145.9,0.013888888888888888,6,58.25,1.171081871345029
0,32,85.65,2664.3,0.030303030303030304,4,85.65,1.1960106326422117
0,26,50.35,1277.5,0.037037037037037035,4,50.35,0.9054814814814814
1,68,80.35,5589.3,0.014492753623188406,4,80.35,1.1355687770150011
3,2,20.2,34.75,0.3333333333333333,8,20.2,1.3923274853801169
3,61,20.55,1305.95,0.016129032258064516,8,20.55,1.0780705527259007
0,4,85.95,381.3,0.2,4,85.95,1.368233918128655
0,3,45.35,141.5,0.25,1,45.35,0.7430058479532164
1,33,94.5,3105.55,0.029411764705882353,5,94.5,1.3807567939456484
3,9,21.25,204.55,0.1,8,21.25,1.1678362573099415
3,22,26.25,605.9,0.043478260869565216,9,26.25,1.2645308924485126
0,5,80.85,356.1,0.16666666666666666,3,80.85,1.180842105263158
1,30,91.7,2758.15,0.03225806451612903,6,91.7,1.471135257498585
1,65,74.2,4805.65,0.015151515151515152,6,74.2,1.3066602870813395
1,45,87.25,3941.7,0.021739130434782608,5,87.25,1.3120315280956012
3,5,20.35,92.75,0.16666666666666666,8,20.35,1.2269239766081872
0,25,75.5,1901.05,0.038461538461538464,3,75.5,1.0075843454790823
1,72,79.05,5730.7,0.0136986301369863,4,79.05,1.1238272851077464
1,27,90.15,2423.4,0.03571428571428571,5,90.15,1.3504277360066834
0,32,50.6,1653.45,0.030303030303030304,4,50.6,0.9008527379053695
1,30,110.45,3327.05,0.03225806451612903,8,110.45,1.8512522165629126
1,70,101.0,7085.5,0.014084507042253521,7,101.0,1.642388600609505
0,42,79.35,3344.1,0.023255813953488372,4,79.35,1.1359107847137222
1,72,89.85,6697.35,0.0136986301369863,8,89.85,1.6592190979732435
0,47,65.0,2879.9,0.020833333333333332,5,65.0,1.1237573099415206
2,2,80.45,137.1,0.3333333333333333,4,80.45,1.4552514619883041
